"time","cDC1.v","cDC2.v","transformer1.l2sigma.inductor[1].i","transformer1.l2sigma.inductor[2].i","transformer1.l2sigma.inductor[3].i","realFFT.iTick"
0,70.710678118654741,70.710678118654741,0,0,0,0
2.0921713993817589e-09,70.710530179063454,70.710530179063454,0.00070710477226598267,0.0007071058313155486,-0.0014142106035815313,0
2.0921713993817589e-09,70.710530179063454,70.710530179063454,0.00070710477226598267,0.0007071058313155486,-0.0014142106035815313,0
1.3963897973623712e-08,70.709690723219097,70.709690723219097,0.0010276763035489617,0.0010276877877956408,-0.0020553640913446025,0
1.3963897973623712e-08,70.709690723219097,70.709690723219097,0.0010276763035489617,0.0010276877877956408,-0.0020553640913446025,0
1.4291770958094275e-08,70.709667539299488,70.709667539299488,0.0010284126132979116,0.0010284243888810721,-0.0020568370021789837,0
1.4291770958094275e-08,70.709667539299488,70.709667539299488,0.0010284126132979116,0.0010284243888810721,-0.0020568370021789837,0
5.0000000000000002e-05,67.264816897423714,67.264816897423714,0.0010816738109142305,0.0011260998866478493,-0.0022077736975620798,0
0.0001,64.003094821197948,64.003094821197948,0.0011237940041659983,0.0012126361179242095,-0.0023364301220902078,0
0.0001231251716318342,62.55856178251841,62.55856178251841,0.0011417933015942954,0.0012511712356503973,-0.0023929645372446928,0
0.0001231251716318342,62.55856178251841,62.55856178251841,0.0011417933015942954,0.0012511712356503973,-0.0023929645372446928,0
0.00015000000000000001,60.932068602759124,60.932068602759124,0.0011234583331242245,0.49552177926928104,-0.49664523760240525,0
0.00020000000000000001,58.065235141721665,58.065235141721665,0.0010891302765258664,3.9579140798819812,-3.9590032101585071,0
0.00025000000000000001,55.421084964753703,55.421084964753703,0.0010545334933295203,10.5310780776451,-10.532132611138429,0
0.00030000000000000003,53.0151459626898,53.0151459626898,0.0010196765197729013,19.968371275524579,-19.96939095204435,0
0.00035,50.859720503538675,50.859720503538675,0.00098456795629277348,32.010479958250507,-32.011464526206801,0
0.00040000000000000002,48.963934315037157,48.963934315037164,0.00094921646540188729,46.388524885130188,-46.389474101595589,0
0.00045000000000000004,47.333813879859456,47.33381387985947,0.00091363076955159163,62.827122026439902,-62.828035657209455,0
0.00050000000000000001,45.97238817506112,45.972388175061134,0.00087781964897987945,81.047332936489994,-81.048210756138971,0
0.00055000000000000003,44.879814178689521,44.879814178689529,0.00084179193954484735,100.76949866197052,-100.77034045391007,0
0.00060000000000000006,44.053525313073997,44.053525313074005,0.000805556530544655,121.71593277696761,-121.71673833349816,0
0.00065000000000000008,43.488397541091736,43.488397541091743,0.00076912236252438086,143.6134588709553,-143.61422799331783,0
0.00069999999999999999,43.176930604442774,43.176930604442788,0.00073249842506980124,166.1957680091098,-166.19650050753486,0
0.00075000000000000002,43.10944135032161,43.109441350321624,0.00069569375458946215,189.20559155998774,-189.20628725374232,0
0.00080000000000000004,43.274268696643958,43.274268696643972,0.00065871743208508187,212.39667442997688,-212.39733314740897,0
0.00085000000000000006,43.657987323686712,43.657987323686726,0.00062157858091094621,235.53554122749983,-235.53616280608074,0
0.00090000000000000008,44.245627039267994,44.245627039268008,0.00058428636452286192,258.40304871456294,-258.40363300092747,0
0.00095,45.020895250237892,45.020895250237906,0.00054684998421720163,280.79572068836211,-280.79626753834634,0
0.001,45.966400447058476,45.96640044705849,0.00050927867686063487,302.52686414895976,-302.52737342763663,0
0.0010500000000000002,47.063874694481591,47.063874694481605,0.00047158171261105469,323.4274676875213,-323.42793926923389,0
0.0011000000000000001,48.294393054723997,48.294393054724011,0.00043376839263032101,343.34688476304552,-343.34731853143813,0
0.00115,49.638587926485357,49.638587926485371,0.0003958480467893207,362.15330635173444,-362.15370219978121,0
0.0012000000000000001,51.076856483676529,51.076856483676544,0.00035783003136597797,379.73402935029134,-379.7343871803227,0
0.00125,52.589559620368838,52.58955962036886,0.00031972372673671925,395.9955288416208,-395.99584856534756,0
0.0013000000000000002,54.157210980775318,54.157210980775332,0.00028153853506201744,410.86334376388919,-410.86362530242423,0
0.0013500000000000001,55.7606547942544,55.760654794254414,0.00024328387796653816,424.28178673297413,-424.2820300168521,0
0.0014,57.381231389365198,57.381231389365212,0.0002049691942145042,436.21348985445036,-436.21369482364457,0
0.0014500000000000001,59.000929440310209,59.000929440310223,0.00016660393738081127,446.63879933389825,-446.63896593783562,0
0.0015,60.602524186274053,60.602524186274067,0.00012819757351851968,455.55503250072638,-455.55516069829991,0
0.0015500000000000002,62.169701041469239,62.169701041469253,8.9759578823217634e-05,462.97561146705164,-462.97570122663046,0
0.0016000000000000001,63.687164178963187,63.687164178963201,5.1299437294940992e-05,468.92908806341785,-468.92913936285515,0
0.00165,65.140729831440609,65.140729831440623,1.2826638398120975e-05,473.45807495832008,-473.45808778495848,0
0.0017000000000000001,66.517404210511899,66.517404210511913,-2.5649325279799472e-05,476.61809799281258,-476.61807234348731,0
0.00175,67.805446099944078,67.805446099944078,-6.4118960370509136e-05,478.47638474081822,-478.47632062185784,0
0.0018000000000000002,68.994414306523467,68.994414306523481,-0.00010257277506718015,479.11060409872704,-479.11050152595197,0
0.0018500000000000001,70.075200266811336,70.075200266811351,-0.00014100128146642634,478.60757149505946,-478.607430493778,0
0.0019,71.040046709388619,71.040046709388633,-0.00017939499790931129,477.06193438834009,-477.06175499334216,0
0.0019500000000000001,71.882551826316913,71.882551826316927,-0.00021774445132080104,474.57484949802915,-474.57463175357782,0
0.002,72.597660884395907,72.597660884395921,-0.00025604017954710567,471.25266771884492,-471.2524116786654,0
0.0020322862521165003,72.989932422843069,72.989932422843083,-0.00028073571544511076,468.71526754394318,-468.71498680822776,0
0.0020322862521165003,72.989932422843069,72.989932422843083,-0.00028073571544511076,468.71526754394318,-468.71498680822776,0
0.0020500000000000002,73.181657643509268,73.181657643509283,-0.00029427273209730372,467.20577723916006,-467.20548296642795,0
0.0021000000000000003,73.632744284144081,73.632744284144096,-0.00033243268043866198,462.54687161214503,-462.54653917946456,0
0.00215,73.951332633257479,73.951332633257493,-0.00037051060445148903,457.38824398091265,-457.38787347030819,0
0.0022000000000000001,74.139130618093461,74.139130618093475,-0.00040849711046862081,451.84192322630076,-451.84151472919029,0
0.0022500000000000003,74.199044089869133,74.199044089869162,-0.0004463828259371398,446.01687254801504,-446.0164261651891,0
0.0023,74.135066359255703,74.135066359255717,-0.000484158403060064,440.01851756774687,-440.01803340934379,0
0.0023500000000000001,73.952204663434131,73.952204663434145,-0.0005218145213969586,433.94759585849249,-433.9470740439711,0
0.0024000000000000002,73.656356330914051,73.656356330914065,-0.00055934188981341065,427.89934377698205,-427.89878443509224,0
0.0024499999999999999,73.254186738048233,73.254186738048247,-0.00059673124898653482,421.96269842095199,-421.96210168970299,0
0.0025000000000000001,72.753015166485099,72.753015166485113,-0.00063397337364309609,416.21966432000283,-416.21903034662921,0
0.0025500000000000002,72.160707616952038,72.160707616952052,-0.0006710590748649389,410.74476409483998,-410.7440930357651,0
0.0026000000000000003,71.48556556025828,71.485565560258294,-0.00070797920230149301,405.60457258083062,-405.60386460162835,0
0.00265,70.7362080622745,70.736208062274514,-0.0007447246464624542,400.85731173350791,-400.85656700886148,0
0.0027000000000000001,69.921457783367572,69.921457783367572,-0.00078128634096165926,396.55276945644579,-396.55198817010483,0
