"time","Tmix1.T","Tmix2.T","Tdiff","volume1.medium.h","volume2.medium.h"
0,291.01926284378936,291.020724719741,0.0014618759516338287,100000,100000
0.0030000000000000001,285.04692805532443,285.04692805532443,0,99849.494203387527,99849.494203387527
0.0060000000000000001,285.0469280552968,285.0469280552968,0,99699.488566105254,99699.488566105254
0.0090000000000000011,285.04692805526906,285.04692805526906,0,99549.922997175905,99549.922997175905
0.012,285.04692805524155,285.04692805524155,0,99400.735647617345,99400.735647617345
0.014999999999999999,285.04692805521404,285.04692805521404,0,99251.957248568739,99251.957248568739
0.018000000000000002,285.04692805518675,285.04692805518675,0,99103.618861649506,99103.618861649506
0.021000000000000001,285.04692805515964,285.04692805515964,0,98955.727104565463,98955.727104565463
0.024,285.04692805513264,285.04692805513264,0,98808.281576533787,98808.281576533787
0.027,285.04692805510581,285.04692805510581,0,98661.282580611776,98661.282580611776
0.029999999999999999,285.04692805507898,285.04692805507898,0,98514.729595976067,98514.729595976067
0.033000000000000002,285.04692805505226,285.04692805505226,0,98368.612867124379,98368.612867124379
0.036000000000000004,285.04692805502577,285.04692805502577,0,98222.937142918294,98222.937142918294
0.039,285.04692805499951,285.04692805499951,0,98077.702423357827,98077.702423357827
0.042000000000000003,285.04692805497325,285.04692805497325,0,97932.908708442948,97932.908708442948
0.044999999999999998,285.0469280549471,285.0469280549471,0,97788.555998173673,97788.555998173673
0.048000000000000001,285.04692805492107,285.04692805492107,0,97644.639438075683,97644.639438075683
0.051000000000000004,285.04692805489515,285.04692805489515,0,97501.150554883687,97501.150554883687
0.053999999999999999,285.04692805486934,285.04692805486934,0,97358.097729602916,97358.097729602916
0.057000000000000002,285.04692805484376,285.04692805484376,0,97215.480962233327,97215.480962233327
0.059999999999999998,285.04692805481818,285.04692805481818,0,97073.300252774949,97073.300252774949
0.063,285.04692805479283,285.04692805479283,0,96931.555601227781,96931.555601227781
0.066000000000000003,285.04692805476759,285.04692805476759,0,96790.232927211837,96790.232927211837
0.069000000000000006,285.04692805474235,285.04692805474235,0,96649.332117376936,96649.332117376936
0.072000000000000008,285.04692805471734,285.04692805471734,0,96508.860254023428,96508.860254023428
0.074999999999999997,285.04692805469244,285.04692805469244,0,96368.817337151369,96368.817337151369
0.078,285.04692805466755,285.04692805466755,0,96229.203366760717,96229.203366760717
0.081000000000000003,285.04692805464299,285.04692805464299,0,96090.018342851472,96090.018342851472
0.084000000000000005,285.04692805461843,285.04692805461843,0,95951.239830938692,95951.239830938692
0.087000000000000008,285.04692805459399,285.04692805459399,0,95812.88143866192,95812.88143866192
0.089999999999999997,285.04692805456966,285.04692805456966,0,95674.944682220303,95674.944682220303
0.092999999999999999,285.0469280545455,285.0469280545455,0,95537.429561613826,95537.429561613826
0.096000000000000002,285.04692805452146,285.04692805452146,0,95400.336076842548,95400.336076842548
0.099000000000000005,285.04692805449736,285.04692805449736,0,95263.661199527749,95263.661199527749
0.10200000000000001,285.04692805447354,285.04692805447354,0,95127.393203560729,95127.393203560729
0.105,285.04692805444978,285.04692805444978,0,94991.538780345261,94991.538780345261
0.108,285.04692805442608,285.04692805442608,0,94856.096765751034,94856.096765751034
0.111,285.04692805440254,285.04692805440254,0,94721.065995647747,94721.065995647747
0.114,285.04692805437924,285.04692805437924,0,94586.445305905043,94586.445305905043
0.11700000000000001,285.04692805435593,285.04692805435593,0,94452.233532392653,94452.233532392653
0.12,285.04692805433274,285.04692805433274,0,94318.429510980219,94318.429510980219
0.123,285.0469280543096,285.0469280543096,0,94185.032077537457,94185.032077537457
0.126,285.0469280542867,285.0469280542867,0,94052.040067934024,94052.040067934024
0.129,285.04692805426373,285.04692805426373,0,93919.452318039621,93919.452318039621
0.13200000000000001,285.04692805424099,285.04692805424099,0,93787.26766372392,93787.26766372392
0.13500000000000001,285.04692805421843,285.04692805421843,0,93655.48135762976,93655.48135762976
0.13800000000000001,285.04692805419575,285.04692805419575,0,93524.093944605338,93524.093944605338
0.14100000000000001,285.04692805417335,285.04692805417335,0,93393.104791430815,93393.104791430815
0.14400000000000002,285.04692805415112,285.04692805415112,0,93262.512615375963,93262.512615375963
0.14699999999999999,285.04692805412895,285.04692805412895,0,93132.316133710468,93132.316133710468
0.14999999999999999,285.04692805410684,285.04692805410684,0,93002.514063704089,93002.514063704089
0.153,285.0469280540849,285.0469280540849,0,92873.105122626541,92873.105122626541
0.156,285.0469280540629,285.0469280540629,0,92744.088027747595,92744.088027747595
0.159,285.04692805404113,285.04692805404113,0,92615.461496336997,92615.461496336997
0.16200000000000001,285.0469280540193,285.0469280540193,0,92487.224245664445,92487.224245664445
0.16500000000000001,285.04692805399782,285.04692805399782,0,92359.374992999685,92359.374992999685
0.16800000000000001,285.04692805397633,285.04692805397633,0,92231.913162884768,92231.913162884768
0.17100000000000001,285.04692805395496,285.04692805395496,0,92104.838021931151,92104.838021931151
0.17400000000000002,285.04692805393358,285.04692805393358,0,91978.147494185338,91978.147494185338
0.17699999999999999,285.0469280539125,285.0469280539125,0,91851.840333043074,91851.840333043074
0.17999999999999999,285.04692805389141,285.04692805389141,0,91725.915291900063,91725.915291900063
0.183,285.04692805387049,285.04692805387049,0,91600.37112415205,91600.37112415205
0.186,285.04692805384957,285.04692805384957,0,91475.206583194711,91475.206583194711
0.189,285.04692805382876,285.04692805382876,0,91350.420422423791,91350.420422423791
0.192,285.04692805380807,285.04692805380807,0,91226.011395235008,91226.011395235008
0.19500000000000001,285.04692805378761,285.04692805378761,0,91101.978255024049,91101.978255024049
0.19800000000000001,285.04692805376715,285.04692805376715,0,90978.319755186647,90978.319755186647
0.20100000000000001,285.04692805374663,285.04692805374663,0,90855.034778354355,90855.034778354355
0.20400000000000001,285.04692805372633,285.04692805372633,0,90732.127047133399,90732.127047133399
0.20700000000000002,285.0469280537061,285.0469280537061,0,90609.591528480189,90609.591528480189
0.20999999999999999,285.04692805368609,285.04692805368609,0,90487.427081362373,90487.427081362373
0.21299999999999999,285.04692805366608,285.04692805366608,0,90365.632564747488,90365.632564747488
0.216,285.04692805364618,285.04692805364618,0,90244.206837603182,90244.206837603182
0.219,285.04692805362629,285.04692805362629,0,90123.148758897049,90123.148758897049
0.222,285.04692805360668,285.04692805360668,0,90002.457187596621,90002.457187596621
0.22500000000000001,285.04692805358684,285.04692805358684,0,89882.130982669623,89882.130982669623
0.22800000000000001,285.0469280535674,285.0469280535674,0,89762.169003083531,89762.169003083531
0.23100000000000001,285.04692805354802,285.04692805354802,0,89642.570107806037,89642.570107806037
0.23400000000000001,285.04692805352857,285.04692805352857,0,89523.333155804663,89523.333155804663
0.23700000000000002,285.04692805350942,285.04692805350942,0,89404.457006047043,89404.457006047043
0.23999999999999999,285.04692805349009,285.04692805349009,0,89285.9405175008,89285.9405175008
0.24299999999999999,285.04692805347111,285.04692805347111,0,89167.78254913351,89167.78254913351
0.246,285.04692805345212,285.04692805345212,0,89049.981959912766,89049.981959912766
0.249,285.04692805343319,285.04692805343319,0,88932.53760880616,88932.53760880616
0.252,285.04692805341432,285.04692805341432,0,88815.448354781314,88815.448354781314
0.255,285.04692805339562,285.04692805339562,0,88698.71305680582,88698.71305680582
0.25800000000000001,285.04692805337703,285.04692805337703,0,88582.33057384727,88582.33057384727
0.26100000000000001,285.04692805335844,285.04692805335844,0,88466.299764873285,88466.299764873285
0.26400000000000001,285.04692805334014,285.04692805334014,0,88350.619488851444,88350.619488851444
0.26700000000000002,285.04692805332161,285.04692805332161,0,88235.288604749338,88235.288604749338
0.27000000000000002,285.04692805330342,285.04692805330342,0,88120.306749907773,88120.306749907773
0.27300000000000002,285.04692805328517,285.04692805328517,0,88005.674929853922,88005.674929853922
0.27600000000000002,285.04692805326704,285.04692805326704,0,87891.389598445588,87891.389598445588
0.27900000000000003,285.04692805324896,285.04692805324896,0,87777.449640348088,87777.449640348088
0.28200000000000003,285.04692805323111,285.04692805323111,0,87663.853940226822,87663.853940226822
0.28500000000000003,285.04692805321315,285.04692805321315,0,87550.601382747147,87550.601382747147
0.28800000000000003,285.04692805319553,285.04692805319553,0,87437.690852574378,87437.690852574378
0.29099999999999998,285.04692805317762,285.04692805317762,0,87325.121234373946,87325.121234373946
