"time","tank1.level","tank1.medium.T","tank2.level","tank2.medium.T","tank3.level","tank3.medium.T","valveDelayed.filter.x[1]","valveDelayed.filter.x[2]"
0,8,293.14999999999998,3,293.14999999999998,3,293.14999999999998,0.001,0.001
0.002,7.9999993534933225,293.14999999999998,2.9999183667638794,293.14999991217377,3.0000822797427973,293.15000028277029,0.001,0.001
0.0040000000000000001,7.9999987069890777,293.14999999999998,2.9998367357855877,293.14999982435245,3.0001645572253328,293.15000056550997,0.001,0.001
0.0060000000000000001,7.9999980604872665,293.14999999999998,2.9997551070651394,293.14999973653602,3.0002468324475919,293.15000084821907,0.001,0.001
0.0080000000000000002,7.999997413987888,293.14999999999992,2.9996734806025342,293.14999964872447,3.0003291054095755,293.15000113089758,0.001,0.001
0.01,7.9999967674909414,293.14999999999992,2.999591856397771,293.14999956091782,3.0004113761112845,293.15000141354545,0.001,0.001
0.012,7.9999961209964283,293.14999999999986,2.9995102344508497,293.14999947311605,3.0004936445527193,293.1500016961628,0.001,0.001
0.014,7.9999954745043471,293.14999999999986,2.9994286147617704,293.14999938531923,3.0005759107338799,293.15000197874957,0.001,0.001
0.016,7.9999948280146995,293.14999999999986,2.9993469973305324,293.14999929752724,3.0006581746547654,293.15000226130564,0.001,0.001
0.018000000000000002,7.9999941815274838,293.14999999999986,2.9992653821571289,293.14999920974026,3.0007404363153856,293.15000254383131,0.001,0.001
0.02,7.9999935350426989,293.14999999999981,2.999183769241561,293.14999912195805,3.0008226957157373,293.15000282632639,0.001,0.001
0.021999999999999999,7.9999928885603477,293.14999999999981,2.9991021585838311,293.14999903418078,3.0009049528558185,293.15000310879083,0.001,0.001
0.024,7.9999922420804275,293.14999999999981,2.9990205501839386,293.14999894640846,3.0009872077356303,293.15000339122474,0.001,0.001
0.026000000000000002,7.9999915956029417,293.14999999999981,2.998938944041885,293.14999885864097,3.0010694603551715,293.15000367362802,0.001,0.001
0.028000000000000001,7.9999909491278869,293.14999999999975,2.9988573401576684,293.14999877087837,3.0011517107144425,293.15000395600083,0.001,0.001
0.029999999999999999,7.9999903026552639,293.14999999999975,2.9987757385312892,293.14999868312071,3.0012339588134442,293.15000423834306,0.001,0.001
0.032000000000000001,7.9999896561850736,293.14999999999975,2.9986941391627484,293.14999859536789,3.0013162046521753,293.15000452065465,0.001,0.001
0.034000000000000002,7.9999890097173134,293.14999999999975,2.998612542052022,293.14999850762001,3.0013984482306615,293.15000480293583,0.001,0.001
0.036000000000000004,7.9999883632519841,293.14999999999969,2.9985309471991117,293.14999841987702,3.0014806895489006,293.15000508518659,0.001,0.001
