"time","inertiaLoad.phi","inertiaLoad.w","smpm.is[1]","smpm.is[2]","smpm.idq_sr[1]","smpm.idq_sr[2]","tauElectrical","tauShaft","wMechanical"
0,0,157.07963267948966,-254.10589288719771,-37.993672425131791,-254.10589288719777,-190.57941966539835,-289.02947648621614,-231.2235811889729,157.07963267948966
0.00050000000000000001,0.07851490017131367,156.97996852063432,-221.16724344825553,-86.840054556987539,-254.09642935519346,-190.57307812291307,-289.01985901173828,-231.21588720939062,156.97996852063432
0.001,0.15697996956406896,156.88031040339328,-182.79985580904389,-133.51144427566277,-254.06836196168928,-190.55678553966362,-288.99514995965143,-231.19611996772113,156.88031040339328
0.0015,0.23539521231776536,156.78066256956706,-139.9628254910676,-176.86047672103055,-254.02258081204607,-190.53436824956805,-288.96115228229496,-231.16892182583598,156.78066256956706
0.002,0.31376063422087835,156.68102736856113,-93.721742235851195,-215.82593498347245,-253.96040171665018,-190.50902899157384,-288.92272319858034,-231.13817855886427,156.68102736856113
0.0025000000000000001,0.39207624187193246,156.58140559946489,-45.221980145991679,-249.45842320796615,-253.88343030455192,-190.4833820289337,-288.88382745528145,-231.10706196422518,156.58140559946489
0.0030000000000000001,0.47034204194405788,156.48179685508231,4.3398329882582036,-276.94313766448829,-253.79343729933512,-190.45950426254544,-288.84761484464934,-231.07809187571948,156.48179685508231
0.0035000000000000001,0.54855804064215086,156.38219978007137,53.74540729697371,-297.6191660760224,-253.69226170018314,-190.43896935325461,-288.81647195370942,-231.05317756296753,156.38219978007137
0.0040000000000000001,0.62672424331584708,156.28261230864294,101.78473310105142,-310.99491164788634,-253.5817362585417,-190.42289835185713,-288.79209894885571,-231.03367915908456,156.28261230864294
0.0045000000000000005,0.70484065413614772,156.18303190593048,147.28564991262149,-316.75928182378487,-253.46362006918966,-190.4120219541401,-288.77560399077606,-231.02048319262084,156.18303190593048
0.0050000000000000001,0.78290727593358855,156.08345574180322,189.14229749298636,-314.78839586847096,-253.33955792818264,-190.40673569052447,-288.76758693411762,-231.0140695472941,156.08345574180322
0.0054999999999999997,0.86092411009900627,155.98388084768771,226.34178019614455,-305.14768392919473,-253.2110489683179,-190.4071566467332,-288.76822534907797,-231.01458027926236,155.98388084768771
0.0060000000000000001,0.93889115653357691,155.88430425309005,257.98840216886629,-288.08935525565715,-253.07942353695489,-190.41317831722668,-288.77735771118381,-231.02188616894705,155.88430425309005
0.0065000000000000006,1.0168084136559397,155.78472309473713,283.32489755925036,-264.04533280817276,-252.94583005495252,-190.42452145744596,-288.7945605229304,-231.03564841834432,155.78472309473713
0.0070000000000000001,1.0946758784974446,155.68513469596141,301.75016850985969,-233.61586605646511,-252.81123590959848,-190.44078473660971,-288.81922513294393,-231.05538010635513,155.68513469596141
0.0074999999999999997,1.1724935468094273,155.58553660882276,312.83311270276675,-197.55412329090808,-252.67643411467645,-190.46147973977668,-288.85061081950823,-231.08048865560659,155.58553660882276
0.0080000000000000002,1.2502614131812286,155.4859266615924,316.32224814631678,-156.74716585599032,-252.54205074741091,-190.48607030546532,-288.88790444932386,-231.11032355945909,155.4859266615924
